org_name,org_website,org_type,source_link,source_type,access_status,opportunity_types_offered,geographic_focus,mediums_supported,estimated_opp_count,priority,notes,date_extracted
GreenHaven Artist Residencies,https://www.thegreenroomforartists.de/greenhaven-artist-residencies,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Kultur einer Digitalstadt e.V.,https://kultur-digitalstadt.de/projekte/artist-in-science-residence/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
The Bauhaus Dessau Foundation,http://www.bauhaus-dessau.de,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Künstlerhaus Dortmund,http://www.kh-do.de,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Technische Universität Dresden,https://tu-dresden.de/gsw/schauflerlab,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Otte1,https://www.otte1.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Künstlerhaus Edenkoben,http://www.kuenstlerhaus-edenkoben.de,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Kunsthaus Erfurt,https://www.transartists.org/en/air/kunsthaus-erfurt,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page. | website_not_found_on_listing,2026-01-19 00:00:00
PACT Zollverein,http://www.pact-zollverein.de/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Kunsthaus Essen,http://www.kunsthaus-essen.de/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Schloss Bröllin,http://broellin.de/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Department of Arts and Culture of the City of Munich,http://www.air-m.de,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
AIR_Frankfurt,http://www.basis-frankfurt.de,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Künstlerhaus Mousonturm,http://www.mousonturm.de,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Max Planck Institute for Empirical Aesthetics,https://www.aesthetics.mpg.de/en/research/inhabit-artist-in-residence.html,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
K3 - Zentrum für Choreographie,https://k3-hamburg.de/en/k3/jobs&amp;callforproposals,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Fleetstreet Theater,http://www.fleetstreet-hamburg.de/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
ligeti center,https://ligetizentrum.hfmt-hamburg.de/index.php/residency-ligeti-zentrum/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
ZKM | Center for Art and Media Karlsruhe,https://zkm.de/en/research-production/guest-artists-guest-scholars,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Hydromedia: Seeing With Water,https://www.hydromedia.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Landschafts- und Kunstverein Rietzer Berg e.V.,https://rietzerberg.de,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Künstlerhaus Lauenburg,http://kuenstlerhaus-lauenburg.de/?lang=en,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
G 11 art project Leipzig,http://leipzig.g11-art.de,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Gedok Atelierhaus,http://www.gedok-sh.de/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Atelier Ludwigsburg-Paris,https://www.atelier-ludwigsburg-paris.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Heinrich-Heine-Haus,http://www.literaturbuero-lueneburg.de/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Künstlerhaus Meinersen,http://www.kuenstlerhaus-meinersen.de,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Edith-Russ-Haus for Media Art,http://www.edith-russ-haus.de,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
"Helmholtz-Institute for Functional Marine Biodiversity & Hanse-Wissenschaftskolleg, Institute for Advanced Study",https://hifmb.de/air,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Gartenhaus am Süderwall,http://www.otterndorf.de/Hadler_Haus/Kultur/info.html,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Ground e.V.,http://www.fieldkitchen-academy.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
EMMA - Creative Center Pforzheim,https://www.emma-pf.de/en/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
EMMA - Kreativzentrum,https://www.emma-pf.de/en/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Schöhsee Artist Residency,https://schoehseeresidency.de/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Tanzplan Potsdam Artist in Residence,http://www.fabrikpotsdam.de,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Künstlergut Prösitz e.V.,http://www.kuenstlergut-proesitz.de,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Kunst Asyl,http://www.narinezolyan.de/art-residence-quedlinburg-germany-%28english%29.html,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Dostoevsky Residency,http://dostosoc.com/residency,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Stiftung Künstlerhof Roter Ochse,http://www.roter-ochse-schleusingen.de,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Stiftung Künstlerdorf Schöppingen,https://stiftung-kuenstlerdorf.com/en/home,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Kunstverein Global Forest,https://global-forest.com/programm/open-call-resonanzlab,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Ponderosa,http://www.ponderosa-dance.de/residencies.html,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Europäisches Übersetzer Kolloquium,http://www.euk-straelen.de/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Linden-Museum Stuttgart,https://www.lindenmuseum.de/en/about-us/job-offers,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Stuttgarter Schriftstellerhaus,http://www.stuttgarter-schriftstellerhaus.de,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Akademie Schloss Solitude,http://www.akademie-solitude.de,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Kunst:raum sylt quelle,http://www.kunstraum-syltquelle.de,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Transformation des Geschehens,http://www.shedhalle.de,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Sudhaus e.V.,http://www.sudhaus-tuebingen.de/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Atelierhaus Hilmsen,https://www.artnetzwerk.com/about-residency,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
ACC Galerie Weimar,https://acc-weimar.de/atelier/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Novopo,http://www.novopo.de,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
